date,video_count,dict_sentiment_avg,sentimentr_score_avg,finbert_score_avg,ollama_score_avg,simple_sentiment_index,sentiment_std,total_views,total_likes,duration_weighted_sentiment,view_weighted_sentiment,like_weighted_sentiment,weighted_sentiment_index,simple_sentiment_7day,weighted_sentiment_7day
2024-08-29,8,-0.38418242414811565,NA,NA,NA,-0.38418242414811565,0.11951397408862009,79419,602,-0.3954395945494704,-0.38632258906274924,-0.3878550292318924,-0.3887858654338621,-0.36673525676661445,-0.3701299261623103
2024-08-29,8,-0.38418242414811565,NA,NA,NA,-0.38418242414811565,0.11951397408862009,79419,602,-0.3954395945494704,-0.38632258906274924,-0.3878550292318924,-0.3887858654338621,-0.3710970486119898,-0.3747939109801982
2024-08-29,8,-0.38418242414811565,NA,NA,NA,-0.38418242414811565,0.11951397408862009,79419,602,-0.3954395945494704,-0.38632258906274924,-0.3878550292318924,-0.3887858654338621,-0.37545884045736505,-0.3794578957980862
2024-08-29,8,-0.38418242414811565,NA,NA,NA,-0.38418242414811565,0.11951397408862009,79419,602,-0.3954395945494704,-0.38632258906274924,-0.3878550292318924,-0.3887858654338621,-0.3798206323027404,-0.38412188061597413
2024-08-29,8,-0.38418242414811565,NA,NA,NA,-0.38418242414811565,0.11951397408862009,79419,602,-0.3954395945494704,-0.38632258906274924,-0.3878550292318924,-0.3887858654338621,-0.38418242414811565,-0.3887858654338621
2024-08-29,8,-0.38418242414811565,NA,NA,NA,-0.38418242414811565,0.11951397408862009,79419,602,-0.3954395945494704,-0.38632258906274924,-0.3878550292318924,-0.3887858654338621,-0.38418242414811565,-0.3887858654338621
2024-08-30,7,-0.3684537337329934,NA,NA,NA,-0.3684537337329934,0.09099400184826588,68913,593,-0.362491835825093,-0.3683403259078223,-0.36728402551852435,-0.366690564837283,-0.38193546837452674,-0.3856293939200651
2024-08-30,7,-0.3684537337329934,NA,NA,NA,-0.3684537337329934,0.09099400184826588,68913,593,-0.362491835825093,-0.3683403259078223,-0.36728402551852435,-0.366690564837283,-0.3796885126009379,-0.38247292240626807
2024-08-30,7,-0.3684537337329934,NA,NA,NA,-0.3684537337329934,0.09099400184826588,68913,593,-0.362491835825093,-0.3683403259078223,-0.36728402551852435,-0.366690564837283,-0.377441556827349,-0.37931645089247107
2024-08-30,7,-0.3684537337329934,NA,NA,NA,-0.3684537337329934,0.09099400184826588,68913,593,-0.362491835825093,-0.3683403259078223,-0.36728402551852435,-0.366690564837283,-0.37519460105376007,-0.37615997937867407
2024-08-30,7,-0.3684537337329934,NA,NA,NA,-0.3684537337329934,0.09099400184826588,68913,593,-0.362491835825093,-0.3683403259078223,-0.36728402551852435,-0.366690564837283,-0.37294764528017116,-0.37300350786487707
2024-08-30,7,-0.3684537337329934,NA,NA,NA,-0.3684537337329934,0.09099400184826588,68913,593,-0.362491835825093,-0.3683403259078223,-0.36728402551852435,-0.366690564837283,-0.3707006895065823,-0.36984703635108
2024-08-30,7,-0.3684537337329934,NA,NA,NA,-0.3684537337329934,0.09099400184826588,68913,593,-0.362491835825093,-0.3683403259078223,-0.36728402551852435,-0.366690564837283,-0.3684537337329934,-0.366690564837283
2024-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-09-02,3,-0.532674414489876,NA,NA,NA,-0.532674414489876,0.031309297424140035,62365,363,-0.5334341581817503,-0.5343880835920853,-0.5330921199257809,-0.5337767033995077,NA,NA
2024-09-02,3,-0.532674414489876,NA,NA,NA,-0.532674414489876,0.031309297424140035,62365,363,-0.5334341581817503,-0.5343880835920853,-0.5330921199257809,-0.5337767033995077,NA,NA
2024-09-02,3,-0.532674414489876,NA,NA,NA,-0.532674414489876,0.031309297424140035,62365,363,-0.5334341581817503,-0.5343880835920853,-0.5330921199257809,-0.5337767033995077,NA,NA
2024-09-03,6,-0.5108376905435128,NA,NA,NA,-0.5108376905435128,0.08919534854120718,82893,592,-0.46299097759233043,-0.5098658927907392,-0.5145376846872788,-0.5010244939198056,NA,NA
2024-09-03,6,-0.5108376905435128,NA,NA,NA,-0.5108376905435128,0.08919534854120718,82893,592,-0.46299097759233043,-0.5098658927907392,-0.5145376846872788,-0.5010244939198056,NA,NA
2024-09-03,6,-0.5108376905435128,NA,NA,NA,-0.5108376905435128,0.08919534854120718,82893,592,-0.46299097759233043,-0.5098658927907392,-0.5145376846872788,-0.5010244939198056,NA,NA
2024-09-03,6,-0.5108376905435128,NA,NA,NA,-0.5108376905435128,0.08919534854120718,82893,592,-0.46299097759233043,-0.5098658927907392,-0.5145376846872788,-0.5010244939198056,-0.5201962865205256,-0.5150611551253922
2024-09-03,6,-0.5108376905435128,NA,NA,NA,-0.5108376905435128,0.08919534854120718,82893,592,-0.46299097759233043,-0.5098658927907392,-0.5145376846872788,-0.5010244939198056,-0.517076754528188,-0.5103822680568634
2024-09-03,6,-0.5108376905435128,NA,NA,NA,-0.5108376905435128,0.08919534854120718,82893,592,-0.46299097759233043,-0.5098658927907392,-0.5145376846872788,-0.5010244939198056,-0.5139572225358504,-0.50570338098833445
2024-09-04,6,-0.484509557213905,NA,NA,NA,-0.484509557213905,0.04009435978431503,64948,498,-0.4866965482110309,-0.48240264533501115,-0.4821145459270921,-0.48329923012535825,-0.5070765286392831,-0.49849231337774175
2024-09-04,6,-0.484509557213905,NA,NA,NA,-0.484509557213905,0.04009435978431503,64948,498,-0.4866965482110309,-0.48240264533501115,-0.4821145459270921,-0.48329923012535825,-0.5033153667350534,-0.4959601328356778
2024-09-04,6,-0.484509557213905,NA,NA,NA,-0.484509557213905,0.04009435978431503,64948,498,-0.4866965482110309,-0.48240264533501115,-0.4821145459270921,-0.48329923012535825,-0.49955420483082374,-0.4934279522936139
2024-09-04,6,-0.484509557213905,NA,NA,NA,-0.484509557213905,0.04009435978431503,64948,498,-0.4866965482110309,-0.48240264533501115,-0.4821145459270921,-0.48329923012535825,-0.49579304292659404,-0.49089577175154997
2024-09-04,6,-0.484509557213905,NA,NA,NA,-0.484509557213905,0.04009435978431503,64948,498,-0.4866965482110309,-0.48240264533501115,-0.4821145459270921,-0.48329923012535825,-0.49203188102236434,-0.4883635912094861
2024-09-04,6,-0.484509557213905,NA,NA,NA,-0.484509557213905,0.04009435978431503,64948,498,-0.4866965482110309,-0.48240264533501115,-0.4821145459270921,-0.48329923012535825,-0.4882707191181347,-0.48583141066742214
2024-09-05,6,-0.38662343830385887,NA,NA,NA,-0.38662343830385887,0.15234645579936215,72881,514,-0.42467708351624733,-0.39507066913421923,-0.39584326900540356,-0.40204450194450847,-0.47052582594104125,-0.4716914118138083
2024-09-05,6,-0.38662343830385887,NA,NA,NA,-0.38662343830385887,0.15234645579936215,72881,514,-0.42467708351624733,-0.39507066913421923,-0.39584326900540356,-0.40204450194450847,-0.4565420946681775,-0.4600835935022583
2024-09-05,6,-0.38662343830385887,NA,NA,NA,-0.38662343830385887,0.15234645579936215,72881,514,-0.42467708351624733,-0.39507066913421923,-0.39584326900540356,-0.40204450194450847,-0.4425583633953138,-0.44847577519070836
2024-09-05,6,-0.38662343830385887,NA,NA,NA,-0.38662343830385887,0.15234645579936215,72881,514,-0.42467708351624733,-0.39507066913421923,-0.39584326900540356,-0.40204450194450847,-0.42857463212245006,-0.43686795687915836
2024-09-05,6,-0.38662343830385887,NA,NA,NA,-0.38662343830385887,0.15234645579936215,72881,514,-0.42467708351624733,-0.39507066913421923,-0.39584326900540356,-0.40204450194450847,-0.41459090084958633,-0.4252601385676084
2024-09-05,6,-0.38662343830385887,NA,NA,NA,-0.38662343830385887,0.15234645579936215,72881,514,-0.42467708351624733,-0.39507066913421923,-0.39584326900540356,-0.40204450194450847,-0.4006071695767226,-0.4136523202560584
2024-09-06,7,-0.5021111793719142,NA,NA,NA,-0.5021111793719142,0.11737972605329426,85327,649,-0.5277644496669205,-0.5044347807208437,-0.504157995411531,-0.5094563143560836,-0.40312168702786677,-0.41738904657473347
2024-09-06,7,-0.5021111793719142,NA,NA,NA,-0.5021111793719142,0.11737972605329426,85327,649,-0.5277644496669205,-0.5044347807208437,-0.504157995411531,-0.5094563143560836,-0.4196199357518747,-0.4327335912049585
2024-09-06,7,-0.5021111793719142,NA,NA,NA,-0.5021111793719142,0.11737972605329426,85327,649,-0.5277644496669205,-0.5044347807208437,-0.504157995411531,-0.5094563143560836,-0.4361181844758826,-0.4480781358351835
2024-09-06,7,-0.5021111793719142,NA,NA,NA,-0.5021111793719142,0.11737972605329426,85327,649,-0.5277644496669205,-0.5044347807208437,-0.504157995411531,-0.5094563143560836,-0.4526164331998905,-0.4634226804654086
2024-09-06,7,-0.5021111793719142,NA,NA,NA,-0.5021111793719142,0.11737972605329426,85327,649,-0.5277644496669205,-0.5044347807208437,-0.504157995411531,-0.5094563143560836,-0.4691146819238984,-0.4787672250956336
2024-09-06,7,-0.5021111793719142,NA,NA,NA,-0.5021111793719142,0.11737972605329426,85327,649,-0.5277644496669205,-0.5044347807208437,-0.504157995411531,-0.5094563143560836,-0.4856129306479063,-0.49411176972585863
2024-09-06,7,-0.5021111793719142,NA,NA,NA,-0.5021111793719142,0.11737972605329426,85327,649,-0.5277644496669205,-0.5044347807208437,-0.504157995411531,-0.5094563143560836,-0.5021111793719142,-0.5094563143560836
2024-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-09-09,7,-0.38416022443170655,NA,NA,NA,-0.38416022443170655,0.1395339534212191,72897,579,-0.4037661968198017,-0.385162378671313,-0.38190833540591074,-0.388249818452173,NA,NA
2024-09-09,7,-0.38416022443170655,NA,NA,NA,-0.38416022443170655,0.1395339534212191,72897,579,-0.4037661968198017,-0.385162378671313,-0.38190833540591074,-0.388249818452173,NA,NA
2024-09-09,7,-0.38416022443170655,NA,NA,NA,-0.38416022443170655,0.1395339534212191,72897,579,-0.4037661968198017,-0.385162378671313,-0.38190833540591074,-0.388249818452173,NA,NA
2024-09-09,7,-0.38416022443170655,NA,NA,NA,-0.38416022443170655,0.1395339534212191,72897,579,-0.4037661968198017,-0.385162378671313,-0.38190833540591074,-0.388249818452173,NA,NA
2024-09-09,7,-0.38416022443170655,NA,NA,NA,-0.38416022443170655,0.1395339534212191,72897,579,-0.4037661968198017,-0.385162378671313,-0.38190833540591074,-0.388249818452173,NA,NA
2024-09-09,7,-0.38416022443170655,NA,NA,NA,-0.38416022443170655,0.1395339534212191,72897,579,-0.4037661968198017,-0.385162378671313,-0.38190833540591074,-0.388249818452173,NA,NA
2024-09-09,7,-0.38416022443170655,NA,NA,NA,-0.38416022443170655,0.1395339534212191,72897,579,-0.4037661968198017,-0.385162378671313,-0.38190833540591074,-0.388249818452173,-0.38416022443170655,-0.388249818452173
2024-09-10,6,-0.3460655716923072,NA,NA,NA,-0.3460655716923072,0.07459493525586597,76389,465,-0.35883518542841536,-0.3495089572406417,-0.34968756399809076,-0.3516621471078279,-0.37871813118322095,-0.3830230082601237
2024-09-10,6,-0.3460655716923072,NA,NA,NA,-0.3460655716923072,0.07459493525586597,76389,465,-0.35883518542841536,-0.3495089572406417,-0.34968756399809076,-0.3516621471078279,-0.3732760379347353,-0.3777961980680744
2024-09-10,6,-0.3460655716923072,NA,NA,NA,-0.3460655716923072,0.07459493525586597,76389,465,-0.35883518542841536,-0.3495089572406417,-0.34968756399809076,-0.3516621471078279,-0.3678339446862497,-0.3725693878760251
2024-09-10,6,-0.3460655716923072,NA,NA,NA,-0.3460655716923072,0.07459493525586597,76389,465,-0.35883518542841536,-0.3495089572406417,-0.34968756399809076,-0.3516621471078279,-0.36239185143776403,-0.36734257768397577
2024-09-10,6,-0.3460655716923072,NA,NA,NA,-0.3460655716923072,0.07459493525586597,76389,465,-0.35883518542841536,-0.3495089572406417,-0.34968756399809076,-0.3516621471078279,-0.35694975818927843,-0.3621157674919265
2024-09-10,6,-0.3460655716923072,NA,NA,NA,-0.3460655716923072,0.07459493525586597,76389,465,-0.35883518542841536,-0.3495089572406417,-0.34968756399809076,-0.3516621471078279,-0.3515076649407928,-0.3568889572998772
2024-09-11,4,-0.41732892246477327,NA,NA,NA,-0.41732892246477327,0.09963640221374534,51522,346,-0.41112064913739466,-0.42444488281903864,-0.4297393346206397,-0.42255714470364236,-0.356246050374088,-0.36179000390723
2024-09-11,4,-0.41732892246477327,NA,NA,NA,-0.41732892246477327,0.09963640221374534,51522,346,-0.41112064913739466,-0.42444488281903864,-0.4297393346206397,-0.42255714470364236,-0.3664265290558689,-0.371917860706632
2024-09-11,4,-0.41732892246477327,NA,NA,NA,-0.41732892246477327,0.09963640221374534,51522,346,-0.41112064913739466,-0.42444488281903864,-0.4297393346206397,-0.42255714470364236,-0.37660700773764977,-0.3820457175060341
2024-09-11,4,-0.41732892246477327,NA,NA,NA,-0.41732892246477327,0.09963640221374534,51522,346,-0.41112064913739466,-0.42444488281903864,-0.4297393346206397,-0.42255714470364236,-0.38678748641943067,-0.39217357430543615
2024-09-12,6,-0.405575373736399,NA,NA,NA,-0.405575373736399,0.10534902396991355,47939,383,-0.41064872056217244,-0.4076339171365825,-0.4077820638717345,-0.40840059857716804,-0.3952888867114438,-0.40027906737248475
2024-09-12,6,-0.405575373736399,NA,NA,NA,-0.405575373736399,0.10534902396991355,47939,383,-0.41064872056217244,-0.4076339171365825,-0.4077820638717345,-0.40840059857716804,-0.40379028700345687,-0.40838456043953336
2024-09-12,6,-0.405575373736399,NA,NA,NA,-0.405575373736399,0.10534902396991355,47939,383,-0.41064872056217244,-0.4076339171365825,-0.4077820638717345,-0.40840059857716804,-0.41229168729547,-0.4164900535065819
2024-09-12,6,-0.405575373736399,NA,NA,NA,-0.405575373736399,0.10534902396991355,47939,383,-0.41064872056217244,-0.4076339171365825,-0.4077820638717345,-0.40840059857716804,-0.4106126089057023,-0.4144676897742285
2024-09-12,6,-0.405575373736399,NA,NA,NA,-0.405575373736399,0.10534902396991355,47939,383,-0.41064872056217244,-0.4076339171365825,-0.4077820638717345,-0.40840059857716804,-0.4089335305159345,-0.412445326041875
2024-09-12,6,-0.405575373736399,NA,NA,NA,-0.405575373736399,0.10534902396991355,47939,383,-0.41064872056217244,-0.4076339171365825,-0.4077820638717345,-0.40840059857716804,-0.4072544521261668,-0.4104229623095215
2024-09-13,5,-0.4266965538162008,NA,NA,NA,-0.4266965538162008,0.04085546154506548,67340,539,-0.43415440687614365,-0.42742180447710076,-0.4270498246170315,-0.4284431206371017,-0.4085926851763707,-0.4112638160143014
2024-09-13,5,-0.4266965538162008,NA,NA,NA,-0.4266965538162008,0.04085546154506548,67340,539,-0.43415440687614365,-0.42742180447710076,-0.4270498246170315,-0.4284431206371017,-0.4116099966163424,-0.4141270334514348
2024-09-13,5,-0.4266965538162008,NA,NA,NA,-0.4266965538162008,0.04085546154506548,67340,539,-0.43415440687614365,-0.42742180447710076,-0.4270498246170315,-0.4284431206371017,-0.4146273080563141,-0.41699025088856817
2024-09-13,5,-0.4266965538162008,NA,NA,NA,-0.4266965538162008,0.04085546154506548,67340,539,-0.43415440687614365,-0.42742180447710076,-0.4270498246170315,-0.4284431206371017,-0.41764461949628573,-0.4198534683257016
2024-09-13,5,-0.4266965538162008,NA,NA,NA,-0.4266965538162008,0.04085546154506548,67340,539,-0.43415440687614365,-0.42742180447710076,-0.4270498246170315,-0.4284431206371017,-0.4206619309362574,-0.42271668576283494
2024-09-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-09-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-09-16,8,-0.5186000387446924,NA,NA,NA,-0.5186000387446924,0.11107561316472234,78811,589,-0.4904967558555043,-0.5193825915266385,-0.5242706845613128,-0.5131019477765861,NA,NA
2024-09-16,8,-0.5186000387446924,NA,NA,NA,-0.5186000387446924,0.11107561316472234,78811,589,-0.4904967558555043,-0.5193825915266385,-0.5242706845613128,-0.5131019477765861,NA,NA
2024-09-16,8,-0.5186000387446924,NA,NA,NA,-0.5186000387446924,0.11107561316472234,78811,589,-0.4904967558555043,-0.5193825915266385,-0.5242706845613128,-0.5131019477765861,NA,NA
2024-09-16,8,-0.5186000387446924,NA,NA,NA,-0.5186000387446924,0.11107561316472234,78811,589,-0.4904967558555043,-0.5193825915266385,-0.5242706845613128,-0.5131019477765861,NA,NA
2024-09-16,8,-0.5186000387446924,NA,NA,NA,-0.5186000387446924,0.11107561316472234,78811,589,-0.4904967558555043,-0.5193825915266385,-0.5242706845613128,-0.5131019477765861,NA,NA
2024-09-16,8,-0.5186000387446924,NA,NA,NA,-0.5186000387446924,0.11107561316472234,78811,589,-0.4904967558555043,-0.5193825915266385,-0.5242706845613128,-0.5131019477765861,NA,NA
2024-09-16,8,-0.5186000387446924,NA,NA,NA,-0.5186000387446924,0.11107561316472234,78811,589,-0.4904967558555043,-0.5193825915266385,-0.5242706845613128,-0.5131019477765861,-0.5186000387446924,-0.5131019477765861
2024-09-16,8,-0.5186000387446924,NA,NA,NA,-0.5186000387446924,0.11107561316472234,78811,589,-0.4904967558555043,-0.5193825915266385,-0.5242706845613128,-0.5131019477765861,-0.5186000387446924,-0.5131019477765861
2024-09-17,5,-0.370087064829076,NA,NA,NA,-0.370087064829076,0.060230186384168875,35874,329,-0.36649221066332155,-0.3737747595680039,-0.3774278981388776,-0.3730977484477341,-0.49738389961389007,-0.4931013478724644
2024-09-17,5,-0.370087064829076,NA,NA,NA,-0.370087064829076,0.060230186384168875,35874,329,-0.36649221066332155,-0.3737747595680039,-0.3774278981388776,-0.3730977484477341,-0.47616776048308773,-0.47310074796834267
2024-09-17,5,-0.370087064829076,NA,NA,NA,-0.370087064829076,0.060230186384168875,35874,329,-0.36649221066332155,-0.3737747595680039,-0.3774278981388776,-0.3730977484477341,-0.4549516213522854,-0.45310014806422094
2024-09-17,5,-0.370087064829076,NA,NA,NA,-0.370087064829076,0.060230186384168875,35874,329,-0.36649221066332155,-0.3737747595680039,-0.3774278981388776,-0.3730977484477341,-0.433735482221483,-0.43309954816009927
2024-09-17,5,-0.370087064829076,NA,NA,NA,-0.370087064829076,0.060230186384168875,35874,329,-0.36649221066332155,-0.3737747595680039,-0.3774278981388776,-0.3730977484477341,-0.41251934309068067,-0.41309894825597754
2024-09-18,7,-0.4036622362351793,NA,NA,NA,-0.4036622362351793,0.1051050695493453,54633,517,-0.4213295998031039,-0.40409734465194747,-0.402888632752861,-0.4076046011460147,-0.39609965701789307,-0.39802789873732447
2024-09-18,7,-0.4036622362351793,NA,NA,NA,-0.4036622362351793,0.1051050695493453,54633,517,-0.4213295998031039,-0.40409734465194747,-0.402888632752861,-0.4076046011460147,-0.3796799709451055,-0.3829568492186714
2024-09-18,7,-0.4036622362351793,NA,NA,NA,-0.4036622362351793,0.1051050695493453,54633,517,-0.4213295998031039,-0.40409734465194747,-0.402888632752861,-0.4076046011460147,-0.38447642400312027,-0.38788639960414006
2024-09-18,7,-0.4036622362351793,NA,NA,NA,-0.4036622362351793,0.1051050695493453,54633,517,-0.4213295998031039,-0.40409734465194747,-0.402888632752861,-0.4076046011460147,-0.389272877061135,-0.3928159499896087
2024-09-18,7,-0.4036622362351793,NA,NA,NA,-0.4036622362351793,0.1051050695493453,54633,517,-0.4213295998031039,-0.40409734465194747,-0.402888632752861,-0.4076046011460147,-0.39406933011914974,-0.3977455003750774
2024-09-18,7,-0.4036622362351793,NA,NA,NA,-0.4036622362351793,0.1051050695493453,54633,517,-0.4213295998031039,-0.40409734465194747,-0.402888632752861,-0.4076046011460147,-0.39886578317716453,-0.40267505076054605
2024-09-18,7,-0.4036622362351793,NA,NA,NA,-0.4036622362351793,0.1051050695493453,54633,517,-0.4213295998031039,-0.40409734465194747,-0.402888632752861,-0.4076046011460147,-0.4036622362351793,-0.4076046011460147
2024-09-19,6,-0.45988822052659817,NA,NA,NA,-0.45988822052659817,0.07622366590420422,53568,459,-0.46578916613958343,-0.4626523721647957,-0.4669191157534182,-0.4647329069865952,-0.41169451970538196,-0.41576578769466904
2024-09-19,6,-0.45988822052659817,NA,NA,NA,-0.45988822052659817,0.07622366590420422,53568,459,-0.46578916613958343,-0.4626523721647957,-0.4669191157534182,-0.4647329069865952,-0.4197268031755847,-0.42392697424332343
2024-09-19,6,-0.45988822052659817,NA,NA,NA,-0.45988822052659817,0.07622366590420422,53568,459,-0.46578916613958343,-0.4626523721647957,-0.4669191157534182,-0.4647329069865952,-0.4277590866457874,-0.43208816079197776
2024-09-19,6,-0.45988822052659817,NA,NA,NA,-0.45988822052659817,0.07622366590420422,53568,459,-0.46578916613958343,-0.4626523721647957,-0.4669191157534182,-0.4647329069865952,-0.43579137011599006,-0.44024934734063215
2024-09-19,6,-0.45988822052659817,NA,NA,NA,-0.45988822052659817,0.07622366590420422,53568,459,-0.46578916613958343,-0.4626523721647957,-0.4669191157534182,-0.4647329069865952,-0.44382365358619275,-0.4484105338892865
2024-09-19,6,-0.45988822052659817,NA,NA,NA,-0.45988822052659817,0.07622366590420422,53568,459,-0.46578916613958343,-0.4626523721647957,-0.4669191157534182,-0.4647329069865952,-0.4518559370563955,-0.45657172043794086
2024-09-20,6,-0.41753085454603067,NA,NA,NA,-0.41753085454603067,0.12025793136009975,49003,407,-0.41418539788913156,-0.41734392557559713,-0.4155503719050084,-0.4160376066371282,-0.45383716824365994,-0.45777643550809993
2024-09-20,6,-0.41753085454603067,NA,NA,NA,-0.41753085454603067,0.12025793136009975,49003,407,-0.41418539788913156,-0.41734392557559713,-0.4155503719050084,-0.4160376066371282,-0.44778611596072176,-0.4508199640296046
2024-09-20,6,-0.41753085454603067,NA,NA,NA,-0.41753085454603067,0.12025793136009975,49003,407,-0.41418539788913156,-0.41734392557559713,-0.4155503719050084,-0.4160376066371282,-0.44173506367778353,-0.44386349255110935
2024-09-20,6,-0.41753085454603067,NA,NA,NA,-0.41753085454603067,0.12025793136009975,49003,407,-0.41418539788913156,-0.41734392557559713,-0.4155503719050084,-0.4160376066371282,-0.4356840113948453,-0.43690702107261403
2024-09-20,6,-0.41753085454603067,NA,NA,NA,-0.41753085454603067,0.12025793136009975,49003,407,-0.41418539788913156,-0.41734392557559713,-0.4155503719050084,-0.4160376066371282,-0.4296329591119071,-0.42995054959411877
2024-09-20,6,-0.41753085454603067,NA,NA,NA,-0.41753085454603067,0.12025793136009975,49003,407,-0.41418539788913156,-0.41734392557559713,-0.4155503719050084,-0.4160376066371282,-0.4235819068289689,-0.42299407811562345
2024-09-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-09-23,7,-0.3515194979845894,NA,NA,NA,-0.3515194979845894,0.0804642342789198,70891,511,-0.3452088315826084,-0.3526174048076784,-0.3509583558057169,-0.35043679638290415,NA,NA
2024-09-23,7,-0.3515194979845894,NA,NA,NA,-0.3515194979845894,0.0804642342789198,70891,511,-0.3452088315826084,-0.3526174048076784,-0.3509583558057169,-0.35043679638290415,NA,NA
2024-09-23,7,-0.3515194979845894,NA,NA,NA,-0.3515194979845894,0.0804642342789198,70891,511,-0.3452088315826084,-0.3526174048076784,-0.3509583558057169,-0.35043679638290415,NA,NA
2024-09-23,7,-0.3515194979845894,NA,NA,NA,-0.3515194979845894,0.0804642342789198,70891,511,-0.3452088315826084,-0.3526174048076784,-0.3509583558057169,-0.35043679638290415,NA,NA
2024-09-23,7,-0.3515194979845894,NA,NA,NA,-0.3515194979845894,0.0804642342789198,70891,511,-0.3452088315826084,-0.3526174048076784,-0.3509583558057169,-0.35043679638290415,NA,NA
2024-09-23,7,-0.3515194979845894,NA,NA,NA,-0.3515194979845894,0.0804642342789198,70891,511,-0.3452088315826084,-0.3526174048076784,-0.3509583558057169,-0.35043679638290415,NA,NA
2024-09-23,7,-0.3515194979845894,NA,NA,NA,-0.3515194979845894,0.0804642342789198,70891,511,-0.3452088315826084,-0.3526174048076784,-0.3509583558057169,-0.35043679638290415,-0.3515194979845894,-0.35043679638290415
2024-09-24,7,-0.29285809293492143,NA,NA,NA,-0.29285809293492143,0.08997236353809984,65934,505,-0.2896062989549693,-0.2919087335371778,-0.29218470256484813,-0.2914683825951368,-0.3431392972632083,-0.34201273727036596
2024-09-24,7,-0.29285809293492143,NA,NA,NA,-0.29285809293492143,0.08997236353809984,65934,505,-0.2896062989549693,-0.2919087335371778,-0.29218470256484813,-0.2914683825951368,-0.3347590965418271,-0.3335886781578278
2024-09-24,7,-0.29285809293492143,NA,NA,NA,-0.29285809293492143,0.08997236353809984,65934,505,-0.2896062989549693,-0.2919087335371778,-0.29218470256484813,-0.2914683825951368,-0.326378895820446,-0.3251646190452896
2024-09-24,7,-0.29285809293492143,NA,NA,NA,-0.29285809293492143,0.08997236353809984,65934,505,-0.2896062989549693,-0.2919087335371778,-0.29218470256484813,-0.2914683825951368,-0.31799869509906487,-0.31674055993275135
2024-09-24,7,-0.29285809293492143,NA,NA,NA,-0.29285809293492143,0.08997236353809984,65934,505,-0.2896062989549693,-0.2919087335371778,-0.29218470256484813,-0.2914683825951368,-0.30961849437768374,-0.30831650082021317
2024-09-24,7,-0.29285809293492143,NA,NA,NA,-0.29285809293492143,0.08997236353809984,65934,505,-0.2896062989549693,-0.2919087335371778,-0.29218470256484813,-0.2914683825951368,-0.30123829365630256,-0.299892441707675
2024-09-24,7,-0.29285809293492143,NA,NA,NA,-0.29285809293492143,0.08997236353809984,65934,505,-0.2896062989549693,-0.2919087335371778,-0.29218470256484813,-0.2914683825951368,-0.29285809293492143,-0.2914683825951368
2024-09-25,7,-0.34359524916952444,NA,NA,NA,-0.34359524916952444,0.14133129530800514,51796,459,-0.37401417491675915,-0.3461257481563274,-0.3429033339328291,-0.3516057454391905,-0.30010625811129327,-0.3000594344300016
2024-09-25,7,-0.34359524916952444,NA,NA,NA,-0.34359524916952444,0.14133129530800514,51796,459,-0.37401417491675915,-0.3461257481563274,-0.3429033339328291,-0.3516057454391905,-0.30735442328766516,-0.3086504862648664
2024-09-25,7,-0.34359524916952444,NA,NA,NA,-0.34359524916952444,0.14133129530800514,51796,459,-0.37401417491675915,-0.3461257481563274,-0.3429033339328291,-0.3516057454391905,-0.314602588464037,-0.3172415380997312
2024-09-25,7,-0.34359524916952444,NA,NA,NA,-0.34359524916952444,0.14133129530800514,51796,459,-0.37401417491675915,-0.3461257481563274,-0.3429033339328291,-0.3516057454391905,-0.3218507536404089,-0.3258325899345961
2024-09-25,7,-0.34359524916952444,NA,NA,NA,-0.34359524916952444,0.14133129530800514,51796,459,-0.37401417491675915,-0.3461257481563274,-0.3429033339328291,-0.3516057454391905,-0.3290989188167807,-0.3344236417694609
2024-09-25,7,-0.34359524916952444,NA,NA,NA,-0.34359524916952444,0.14133129530800514,51796,459,-0.37401417491675915,-0.3461257481563274,-0.3429033339328291,-0.3516057454391905,-0.3363470839931526,-0.3430146936043257
2024-09-25,7,-0.34359524916952444,NA,NA,NA,-0.34359524916952444,0.14133129530800514,51796,459,-0.37401417491675915,-0.3461257481563274,-0.3429033339328291,-0.3516057454391905,-0.34359524916952444,-0.3516057454391905
2024-09-26,7,-0.3327498808997322,NA,NA,NA,-0.3327498808997322,0.13443225981360213,54063,453,-0.36251627341473047,-0.3307704944509983,-0.32777698202503663,-0.3371330168315414,-0.3420459108452684,-0.3495382127809549
